type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-85,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1952616,0,151,0,0,2.35235,128,[-105 112 9 0 0 0 0 0 0 0 0 0 -2 4 -2 -1 -8 6 -8 6 -6 5 -5 1 0 5 -2 4 7 -1 0 -3 5 -6 0 -8 4 -9 0 -20 -2 -16 -3 -19 -7 -19 -7 -16 -1 -17 1 -18 1 -13 3 -9 9 -4 15 -2 22 4 25 3 0 0 37 4 38 -3 40 2 35 -4 33 -4 34 -7 25 -6 21 -10 11 2 10 3 11 4 2 9 6 16 2 19 5 27 6 26 8 29 8 29 3 30 13 33 6 27 6 29 7 21 2 18 -5 18 -9 19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-83,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1967802,0,139,0,0,2.38166,128,[-117 -80 8 0 0 0 0 0 0 0 0 0 -5 2 -5 2 -3 -2 -2 3 4 6 7 2 3 -2 12 -3 6 -5 8 -7 15 -6 11 -11 10 -11 9 -10 11 -10 11 -7 4 -3 9 1 4 0 8 12 10 12 14 17 17 22 17 20 19 22 23 23 0 0 17 26 17 22 19 17 11 15 10 10 1 7 -8 6 -11 6 -14 11 -15 14 -20 11 -21 20 -26 20 -24 16 -24 21 -23 26 -25 24 -19 17 -14 19 -18 13 -14 11 -13 5 -12 6 -18 1 -15 0 -21 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-84,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1968329,0,151,0,0,2.42163,128,[-105 112 9 0 0 0 0 0 0 0 0 0 -5 -8 -7 -3 -1 0 -6 0 -1 4 3 8 3 1 4 5 7 8 15 3 10 10 13 4 11 3 11 1 19 3 8 -3 12 1 5 -1 1 1 1 13 1 15 -3 23 -4 29 1 30 2 34 -3 40 0 0 5 35 1 29 8 26 -3 24 -3 17 -3 14 -8 7 -13 3 -19 5 -22 6 -24 11 -30 15 -29 11 -33 15 -28 23 -34 18 -27 22 -20 16 -20 16 -18 10 -14 12 -13 7 -12 6 -17 5 -19 1 -19 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,6802275,0,28,0,0,7.20176,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -9 24 -7 20 -10 28 -7 27 -9 25 -10 20 -12 26 -13 23 -13 22 -14 21 -16 22 -17 22 -17 22 -15 22 -14 16 -15 24 -11 18 -13 19 -13 17 -12 20 -12 17 -12 21 -13 19 -15 19 -14 20 -14 16 0 0 -10 18 -12 21 -9 20 -8 23 -9 17 -9 20 -8 20 -9 18 -6 20 -10 20 -10 20 -9 17 -7 20 -7 17 -7 22 -6 20 -5 25 -5 19 -5 21 -2 21 -4 20 -2 21 -4 22 -4 22 -2 19 -2 20 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,6809752,0,157,0,0,7.23604,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 -4 27 -5 25 -5 28 -6 27 -7 28 -8 22 -9 24 -10 23 -9 24 -10 24 -11 25 -10 26 -12 23 -11 24 -10 20 -13 26 -11 20 -9 22 -11 18 -10 20 -10 20 -10 22 -9 19 -10 21 -9 23 -10 20 0 0 -7 21 -9 22 -8 21 -5 23 -6 18 -7 21 -6 22 -6 19 -4 22 -6 20 -5 21 -5 19 -3 22 -4 19 -4 23 -3 22 -1 24 -2 20 -1 21 0 21 -2 21 0 22 0 21 0 22 1 21 3 22 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,6892361,0,135,0,0,7.29172,128,[-121 112 8 0 0 0 0 0 0 0 0 0 27 9 23 10 27 11 25 11 24 13 19 13 21 15 18 16 22 16 20 15 22 16 22 15 20 17 22 16 16 15 22 17 18 15 19 14 16 14 16 16 16 16 17 15 16 14 18 14 19 14 16 14 0 0 17 13 20 15 19 12 21 11 17 10 17 13 18 12 16 12 19 10 17 11 19 10 18 9 21 8 18 9 20 9 21 8 23 8 19 7 20 9 20 7 20 9 21 6 20 7 22 4 20 4 20 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,7406772,0,390,0,0,7.80651,128,[-122 -31 23 0 0 0 0 0 0 0 0 0 -24 10 -23 8 -25 8 -25 8 -26 6 -22 4 -23 4 -23 3 -24 3 -24 4 -25 3 -26 5 -25 2 -25 4 -21 1 -26 2 -23 2 -23 2 -21 1 -20 1 -21 1 -22 1 -20 3 -21 2 -23 4 -22 0 0 0 -21 3 -24 3 -22 3 -23 5 -18 3 -21 4 -21 5 -20 4 -21 5 -21 4 -22 5 -19 6 -20 7 -19 5 -21 6 -21 6 -22 8 -17 7 -20 6 -19 7 -20 7 -19 8 -19 8 -18 8 -17 10 -17 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-70,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,7467796,0,390,0,0,7.86674,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -21 3 -22 3 -24 -1 -22 -1 -24 -2 -21 -2 -22 -2 -22 -3 -21 -4 -22 -5 -22 -5 -23 -5 -22 -7 -21 -6 -20 -7 -20 -6 -20 -6 -20 -5 -18 -6 -19 -7 -20 -6 -19 -6 -19 -5 -18 -7 -20 -7 -20 -5 0 0 -18 -5 -20 -6 -19 -6 -19 -3 -18 -5 -20 -4 -18 -5 -18 -5 -19 -4 -19 -3 -18 -2 -18 -2 -19 -3 -18 -1 -18 -1 -18 0 -18 -1 -17 0 -18 1 -19 1 -19 1 -19 0 -18 1 -18 1 -18 2 -17 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-70,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,7525097,0,82,0,0,7.92406,384,[82 -96 4 0 0 0 0 0 0 0 0 0 19 -4 19 -5 22 -4 22 -2 23 -2 20 -2 21 -1 20 0 20 0 21 2 20 2 20 3 21 5 20 4 18 4 21 2 17 1 19 2 18 2 19 1 18 2 19 3 18 2 18 3 18 4 17 1 0 0 16 0 18 1 17 -1 18 -1 17 1 17 0 18 -1 18 0 17 -2 18 -1 16 -2 16 -1 15 -2 14 -2 16 -5 15 -5 18 -5 16 -6 16 -5 16 -7 17 -6 16 -6 18 -7 16 -6 15 -6 14 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,7562669,0,82,0,0,7.96166,128,[82 -96 4 0 0 0 0 0 0 0 0 0 6 -27 7 -25 8 -28 8 -27 9 -27 11 -22 10 -24 11 -22 11 -25 11 -24 13 -23 12 -24 13 -23 13 -23 12 -20 14 -24 12 -20 11 -21 12 -18 12 -20 11 -19 12 -21 10 -19 12 -20 12 -22 12 -20 0 0 10 -21 11 -23 9 -21 8 -23 7 -18 9 -21 8 -22 8 -19 6 -22 8 -21 8 -22 7 -20 5 -22 6 -20 6 -23 6 -22 5 -24 5 -20 5 -22 3 -23 5 -22 4 -23 3 -23 3 -23 2 -22 2 -22 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-70,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,7908575,0,82,0,0,8.30762,384,[82 -96 4 0 0 0 0 0 0 0 0 0 16 11 13 11 15 13 14 13 15 15 12 13 13 14 12 14 13 15 10 17 11 16 12 15 10 16 11 17 9 15 13 15 11 12 10 15 9 14 10 14 9 14 10 15 9 15 9 14 9 15 10 13 0 0 11 13 12 14 11 12 11 13 10 12 11 12 10 12 11 12 12 10 12 11 12 10 11 11 12 10 12 9 13 9 13 7 14 10 13 8 14 8 15 8 13 9 14 8 14 8 15 8 13 7 15 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-69,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,8413858,0,82,0,0,8.81282,384,[82 -96 4 0 0 0 0 0 0 0 0 0 9 18 8 17 6 22 4 20 5 19 5 19 4 19 4 18 4 19 4 20 4 21 4 20 4 18 4 19 2 19 3 20 2 19 1 19 0 18 2 18 2 19 1 18 2 17 3 17 4 19 2 17 0 0 3 16 4 17 4 16 4 15 4 16 4 16 4 17 4 16 5 16 7 14 7 15 7 15 7 14 7 15 8 13 9 14 9 14 9 13 9 14 10 12 9 13 9 14 10 13 11 12 10 12 11 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-70,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,8558098,0,82,0,0,8.95725,384,[82 -96 4 0 0 0 0 0 0 0 0 0 7 17 6 18 5 20 5 18 3 20 3 19 1 19 0 19 2 19 1 20 3 20 1 19 0 20 0 20 -1 18 0 19 1 19 0 18 -1 19 -1 18 -2 17 -2 18 0 17 0 18 -1 17 0 18 0 0 0 17 1 18 1 17 3 17 1 16 1 18 1 17 1 16 1 15 3 16 4 16 4 16 4 15 3 16 6 15 6 15 8 17 7 15 7 15 8 16 7 15 7 17 5 16 9 15 8 12 7 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-70,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,8787715,0,82,0,0,9.18669,384,[82 -96 4 0 0 0 0 0 0 0 0 0 1 -23 2 -22 4 -23 4 -22 7 -23 7 -20 8 -20 10 -20 8 -20 10 -22 9 -22 8 -20 10 -21 10 -20 10 -19 9 -21 9 -19 8 -19 11 -17 12 -17 12 -16 11 -18 10 -19 9 -18 10 -19 9 -17 0 0 9 -17 8 -18 8 -18 6 -19 8 -17 8 -17 9 -17 9 -18 7 -18 6 -19 3 -18 4 -17 5 -18 5 -17 3 -18 3 -18 3 -20 2 -18 3 -19 2 -19 4 -18 3 -20 3 -19 1 -18 -1 -18 1 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8829939,0,37,0,0,9.22914,128,[37 80 2 0 0 0 0 0 0 0 0 0 -19 18 -19 16 -20 18 -20 17 -21 17 -21 12 -21 13 -22 10 -21 13 -21 11 -24 11 -23 12 -23 9 -22 11 -20 10 -24 13 -20 11 -20 13 -19 9 -20 10 -19 9 -20 11 -18 9 -20 10 -20 12 -21 9 0 0 -18 12 -19 14 -17 13 -17 16 -17 13 -18 12 -16 14 -16 12 -11 12 -16 11 -17 14 -15 12 -15 15 -15 14 -14 16 -14 16 -14 19 -13 16 -14 17 -13 16 -14 16 -12 17 -13 16 -13 18 -10 17 -10 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8875354,0,37,0,0,9.27424,128,[37 80 2 0 0 0 0 0 0 0 0 0 -23 13 -22 12 -24 12 -25 12 -25 10 -23 7 -23 8 -23 7 -25 7 -24 6 -25 5 -25 7 -25 5 -25 6 -23 4 -26 5 -23 4 -22 4 -21 2 -21 4 -21 4 -22 4 -21 4 -22 3 -24 5 -23 4 0 0 -22 5 -23 4 -22 6 -22 7 -19 5 -21 6 -21 7 -19 6 -21 8 -20 6 -22 7 -19 7 -20 9 -19 7 -20 7 -21 8 -21 9 -19 9 -20 8 -19 10 -18 9 -20 10 -18 11 -20 9 -17 9 -18 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-64,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,8880036,0,84,0,0,9.30802,128,[84 -64 4 0 0 0 0 0 0 0 0 0 22 15 18 13 21 16 20 15 21 18 15 15 17 16 15 17 18 17 17 18 16 19 16 19 14 20 16 19 12 16 17 21 12 17 15 18 12 15 14 16 13 16 15 16 14 16 13 18 15 18 13 16 0 0 14 15 17 18 15 14 18 15 13 11 16 13 16 13 15 12 17 12 16 15 17 14 15 13 17 13 14 11 18 13 17 12 20 13 17 9 17 11 19 9 17 11 19 9 19 9 17 11 18 8 17 7 0 0 0 0 0 0 0 0 0 0 ]
