type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2419544,0,133,0,0,2.81966,128,[-123 80 8 0 0 0 0 0 0 0 0 0 2 4 -4 7 -5 3 -4 2 -10 1 -7 0 -9 -3 -6 -6 -6 -5 -12 -8 -14 -11 -13 -13 -16 -9 -17 -15 -18 -14 -14 -14 -12 -9 -10 -11 -12 -3 -6 -7 -3 -4 0 -3 6 -3 8 -1 18 0 22 0 0 0 31 3 34 0 33 1 31 0 30 -1 30 -6 23 -7 18 -5 14 -5 8 -5 5 -1 1 1 -2 -1 -9 8 -11 10 -16 14 -17 17 -21 14 -23 19 -24 17 -21 17 -21 18 -18 14 -16 12 -21 9 -18 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3950221,0,145,0,0,4.34988,128,[-111 16 9 0 0 0 0 0 0 0 0 0 -7 -6 -12 -8 -14 -6 -10 -8 -16 -4 -13 -10 -10 -15 -15 -13 -18 -18 -14 -20 -11 -13 -12 -8 -2 -11 -8 -5 2 -8 16 -13 26 -1 33 -9 26 -11 33 -15 32 -18 33 -26 53 -11 47 -12 40 -25 33 -21 0 0 24 -16 14 6 4 -14 -3 13 -10 17 -24 26 -19 24 -33 35 -24 35 -24 41 -25 41 -30 49 -21 53 -20 46 -10 46 -20 43 -12 34 -10 31 -13 17 -15 11 -9 8 -15 -7 -4 -12 -7 -16 -7 -24 -5 -22 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3964058,0,145,0,0,4.38535,128,[-111 16 9 0 0 0 0 0 0 0 0 0 -5 0 -13 -2 -12 0 -10 -2 -12 -5 -9 -7 -11 -5 -10 -7 -12 -8 -8 -9 -14 -12 -7 -6 -4 -10 -3 -7 1 -7 6 -8 8 -12 7 -17 13 -16 14 -24 15 -24 12 -28 15 -22 17 -29 15 -27 12 -25 0 0 5 -11 5 -6 4 -2 3 1 7 10 6 14 11 19 12 20 12 24 15 27 19 18 22 23 26 23 23 19 28 16 20 15 19 15 11 13 10 12 6 10 -2 11 -2 9 -10 8 -11 5 -11 8 -10 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3964321,0,145,0,0,4.42596,128,[-111 16 9 0 0 0 0 0 0 0 0 0 -5 3 -5 -3 -8 4 -9 -3 -10 -1 -6 0 -12 -4 -11 -6 -15 -4 -9 -7 -12 -7 -16 -8 -19 -6 -19 -4 -21 -10 -19 -5 -22 -4 -21 -4 -19 -3 -10 -7 -4 -8 -2 -13 -1 -17 2 -17 4 -19 9 -29 0 0 12 -32 8 -36 10 -40 11 -34 6 -36 4 -36 0 -31 -1 -26 0 -21 0 -11 -2 -13 5 -6 8 -4 17 -2 16 3 24 3 25 4 32 7 30 5 28 3 30 4 29 -2 24 0 25 -1 22 0 15 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-80,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3979341,0,133,0,0,4.46677,128,[-123 80 8 0 0 0 0 0 0 0 0 0 -9 1 -7 -4 -7 -3 -13 0 -11 -4 -11 -3 -11 -6 -10 -7 -6 -6 -11 -6 -14 -7 -7 -7 -1 -9 -1 -4 5 -12 4 -13 10 -10 16 -12 16 -13 19 -21 18 -22 22 -25 23 -24 19 -26 15 -23 18 -24 0 0 7 -12 6 -9 2 -1 2 4 -1 8 -4 18 1 25 1 24 0 30 3 30 6 32 11 34 10 31 13 31 10 28 10 30 6 22 5 20 1 17 -2 9 -6 6 -3 3 -11 -1 -13 -2 -14 -7 -15 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3979588,0,145,0,0,4.50721,128,[-111 16 9 0 0 0 0 0 0 0 0 0 -3 -4 -8 -7 -2 -3 -5 -3 -5 -6 -2 -2 -5 -6 -2 -7 -3 -9 -4 -8 -1 -14 -9 -13 -3 -12 -12 -15 -9 -16 -6 -15 -5 -11 -8 -10 -8 -14 -5 -7 -7 -7 1 -9 3 -5 10 -7 13 -8 18 -6 0 0 24 -11 25 -15 23 -15 21 -13 22 -15 20 -17 15 -15 11 -12 11 -9 9 -6 6 -4 4 -3 5 4 10 7 7 12 8 16 13 17 8 17 10 18 12 17 10 16 10 18 12 11 11 16 7 14 6 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3979851,0,145,0,0,4.54776,128,[-111 16 9 0 0 0 0 0 0 0 0 0 -2 2 2 1 1 2 2 2 2 3 2 2 -1 1 -3 3 -2 5 0 6 0 7 -2 5 0 6 0 9 0 8 -1 9 0 8 -1 7 -1 5 -1 4 -2 4 -3 1 -4 -1 -7 0 -8 -4 -9 -6 0 0 -14 -7 -14 -5 -16 -5 -14 -4 -16 -3 -14 -4 -13 -2 -10 -2 -8 0 -5 -1 -6 -1 -2 -1 1 -3 2 -5 4 -6 4 -8 4 -10 6 -11 7 -9 6 -13 6 -11 5 -9 7 -10 6 -9 6 -8 5 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,4452012,0,28,0,0,4.85187,128,[28 -64 1 0 0 0 0 0 0 0 0 0 25 -6 24 -5 25 -6 25 -5 25 -3 22 -1 22 0 21 1 23 1 21 1 23 0 23 0 23 1 23 -1 20 1 23 0 21 1 20 -1 19 1 20 2 19 3 20 0 19 1 21 1 22 -1 20 1 0 0 21 0 23 -2 21 -1 22 -4 18 -2 20 0 21 -1 20 0 22 -3 21 0 22 -1 20 -2 21 -4 21 -1 22 -3 24 -3 24 -4 19 -4 21 -1 21 -3 22 -1 21 -4 22 -3 21 -4 19 -6 20 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,4454846,0,157,0,0,4.88195,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 -11 -25 -10 -21 -12 -25 -12 -24 -10 -25 -5 -21 -6 -22 -5 -20 -7 -23 -5 -23 -4 -25 -5 -24 -2 -24 -4 -23 -3 -20 -7 -24 -5 -20 -7 -21 -4 -18 -5 -21 -4 -20 -6 -21 -4 -21 -4 -22 -6 -22 -3 -21 0 0 -7 -20 -9 -23 -9 -20 -11 -22 -9 -19 -9 -21 -9 -20 -8 -20 -12 -20 -7 -22 -8 -22 -6 -20 -11 -21 -8 -19 -12 -21 -12 -20 -13 -23 -9 -18 -11 -20 -12 -19 -11 -20 -14 -18 -11 -22 -11 -20 -11 -19 -11 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-66,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,4540707,0,135,0,0,4.94044,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -7 -28 -5 -25 -5 -28 -4 -28 -2 -27 0 -24 -1 -25 1 -23 0 -24 -1 -24 0 -26 0 -26 2 -24 1 -24 1 -22 2 -26 1 -23 1 -22 2 -21 2 -22 2 -21 2 -23 1 -21 2 -23 0 -24 2 -22 0 0 1 -23 0 -24 0 -24 -3 -23 -1 -20 -2 -23 -1 -23 0 -21 -2 -24 0 -23 -1 -24 -2 -21 -4 -23 -2 -22 -2 -24 -2 -25 -4 -26 -3 -21 -2 -23 -4 -22 -3 -23 -4 -24 -3 -24 -3 -23 -5 -22 -6 -22 0 0 0 0 0 0 0 0 0 0 ]
