type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
I (7854) wifi:new:<6,1>, old:<6,1>, ap:<6,1>, sta:<255,255>, prof:6,,,,,,,,,,,,,,,,,
CSI_DATA,AP,40:91:51:FB:BC:00,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,6912690,0,28,0,0,7.3134,128,[28 -64 1 0 0 0 0 0 0 0 0 0 31 -1 26 2 30 2 27 2 29 3 23 5 23 7 22 9 24 7 24 7 25 5 24 5 23 8 23 3 19 6 24 7 19 5 21 5 18 6 19 8 18 8 19 6 18 6 20 5 20 5 19 6 0 0 18 4 21 5 20 3 21 2 17 2 20 5 19 3 18 4 19 2 20 3 21 1 19 0 20 -2 17 2 21 1 19 0 21 -2 18 -1 19 1 19 0 19 2 19 0 19 -1 19 -3 17 -3 17 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,6916531,0,157,0,0,7.34178,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 16 -26 20 -25 16 -22 20 -23 19 -20 20 -19 19 -15 20 -15 20 -16 18 -15 18 -19 18 -19 18 -17 18 -18 18 -14 18 -15 18 -16 14 -14 17 -13 16 -12 17 -12 17 -13 13 -13 14 -15 14 -17 15 -14 0 0 15 -15 15 -16 14 -17 11 -17 12 -15 14 -15 14 -15 13 -14 12 -16 12 -14 12 -17 10 -15 9 -19 11 -17 10 -17 11 -19 9 -19 9 -18 11 -17 10 -17 11 -17 9 -17 8 -16 6 -19 6 -17 6 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,6995443,0,135,0,0,7.39583,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -25 20 -24 17 -27 19 -24 17 -27 16 -22 11 -25 11 -24 10 -24 11 -25 10 -26 10 -23 10 -24 9 -23 10 -20 8 -23 10 -20 9 -19 9 -19 8 -19 8 -19 7 -20 9 -20 7 -20 8 -21 10 -20 8 0 0 -19 9 -19 12 -17 11 -19 13 -15 9 -17 12 -17 14 -19 10 -13 14 -19 10 -15 10 -15 11 -14 13 -15 11 -15 14 -14 17 -16 17 -10 13 -16 14 -16 12 -14 14 -10 14 -17 13 -15 15 -14 14 -12 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,7515767,0,390,0,0,7.91612,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -13 -18 -11 -18 -11 -21 -9 -18 -7 -19 -7 -18 -8 -19 -7 -19 -8 -18 -5 -18 -5 -18 -6 -17 -4 -19 -5 -19 -5 -16 -4 -18 -5 -16 -6 -16 -5 -14 -4 -15 -4 -17 -5 -17 -6 -16 -6 -16 -4 -16 -4 -15 0 0 -6 -14 -7 -14 -6 -13 -7 -15 -6 -14 -7 -15 -8 -14 -8 -14 -7 -13 -9 -14 -9 -13 -8 -13 -8 -14 -9 -13 -11 -13 -10 -12 -11 -15 -10 -10 -12 -12 -11 -10 -10 -13 -11 -12 -11 -12 -12 -11 -10 -9 -13 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,7573179,0,390,0,0,7.9732,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -14 -21 -13 -21 -11 -22 -9 -23 -8 -22 -9 -20 -8 -21 -8 -20 -7 -20 -6 -21 -8 -20 -5 -19 -5 -19 -5 -20 -6 -17 -7 -18 -6 -16 -7 -17 -5 -17 -5 -16 -5 -18 -8 -17 -6 -17 -7 -17 -6 -17 -6 -15 0 0 -8 -14 -7 -16 -7 -14 -9 -14 -8 -15 -8 -15 -8 -16 -11 -14 -10 -15 -11 -14 -11 -13 -11 -14 -12 -13 -10 -14 -13 -11 -14 -11 -14 -12 -15 -12 -15 -12 -12 -12 -14 -11 -13 -10 -13 -12 -14 -10 -15 -9 -13 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,7629209,0,82,0,0,8.02924,384,[82 -96 4 0 0 0 0 0 0 0 0 0 22 -1 21 -2 23 1 23 2 20 3 22 3 20 3 19 1 18 3 21 4 18 3 20 3 19 3 18 5 17 7 18 6 16 4 15 3 16 2 15 3 17 4 15 4 15 3 15 2 17 3 16 1 0 0 17 1 17 2 15 1 16 -1 14 3 17 2 17 1 16 1 15 -2 15 -1 16 -3 15 0 17 -1 18 -3 16 -2 18 -4 15 -3 16 -3 16 -3 15 -4 17 -3 16 -2 16 -5 15 -3 15 -5 16 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,7669825,0,82,0,0,8.06978,384,[82 -96 4 0 0 0 0 0 0 0 0 0 6 21 3 23 1 22 1 22 2 22 2 20 -1 21 -2 18 -1 19 -3 19 1 20 -3 18 -1 18 0 19 -2 16 -3 18 -2 15 -1 17 -2 16 -1 17 -3 16 -3 16 -2 15 -1 17 -2 16 1 15 0 0 -1 14 2 16 1 16 2 15 0 15 1 17 2 17 1 14 2 16 3 17 3 14 2 15 4 15 3 15 5 15 4 14 4 16 4 15 7 16 4 15 6 13 5 16 6 16 6 15 5 14 5 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-76,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,8015349,0,82,0,0,8.41548,384,[82 -96 4 0 0 0 0 0 0 0 0 0 17 13 17 15 15 16 17 16 13 14 13 14 13 14 11 14 11 16 10 16 12 15 12 15 11 13 8 18 9 15 10 16 8 15 8 11 8 13 8 13 7 15 7 13 9 13 8 12 9 14 11 12 0 0 8 12 7 13 9 14 9 9 10 13 8 13 8 14 10 11 9 13 11 11 11 12 11 14 10 12 11 13 10 12 12 11 13 12 12 11 13 10 11 11 12 11 12 13 10 11 12 12 13 11 13 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-75,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,8520200,0,82,0,0,8.92027,384,[82 -96 4 0 0 0 0 0 0 0 0 0 10 19 8 18 6 18 5 18 4 18 4 17 4 18 2 18 5 17 2 16 4 19 3 17 3 18 4 17 1 16 2 15 2 16 4 15 2 16 2 16 0 18 2 15 4 14 3 14 3 13 3 15 0 0 4 14 5 14 4 14 5 10 4 12 4 15 4 14 2 14 4 15 5 14 7 12 6 13 7 12 7 12 6 11 8 12 7 14 9 11 7 13 8 12 8 13 7 14 5 11 10 12 8 11 10 11 0 0 0 0 0 0 0 0 0 0 ]
