type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-84,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3614539,0,133,0,0,4.01548,128,[-123 80 8 0 0 0 0 0 0 0 0 0 2 -7 2 -7 -2 -11 2 -12 2 -13 2 -21 4 -17 2 -19 -3 -18 -3 -18 -1 -17 -4 -13 -4 -11 4 -12 4 -6 5 -6 6 -4 7 -3 8 -4 14 -6 24 -4 23 -7 19 -3 24 -5 25 -8 19 -7 0 0 19 -7 16 -7 5 -7 5 -1 3 5 -7 4 -5 5 -9 7 -8 13 -12 13 -16 19 -15 18 -11 17 -16 23 -15 23 -12 27 -12 24 -12 24 -18 20 -16 15 -9 14 -5 12 -12 9 -6 6 -7 3 -3 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3614778,0,145,0,0,4.04731,128,[-111 16 9 0 0 0 0 0 0 0 0 0 -5 -11 -4 -12 -2 -13 -3 -10 -3 -11 2 -14 1 -7 6 -7 6 -11 6 -7 10 -9 9 -12 8 -13 5 -14 8 -12 7 -14 8 -14 7 -14 5 -14 6 -15 7 -12 3 -10 10 -8 14 -12 14 -10 15 -7 0 0 22 -7 23 -7 24 -15 25 -9 26 -13 27 -13 25 -11 18 -14 33 -17 22 -24 11 -15 15 -2 16 -2 15 2 12 2 13 7 17 6 16 10 16 11 22 10 17 15 24 15 20 14 18 13 21 12 21 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3623082,0,145,0,0,4.08805,128,[-111 16 9 0 0 0 0 0 0 0 0 0 -9 3 -11 2 -16 4 -17 2 -16 1 -20 3 -20 5 -21 2 -20 3 -17 6 -20 1 -15 4 -13 3 -9 4 -15 1 -13 2 -17 -1 -14 -1 -14 -5 -19 -3 -23 -3 -25 -3 -26 -2 -26 1 -29 5 -29 1 0 0 -25 4 -18 3 -18 1 -12 -3 -13 -8 -11 -11 -8 -14 -9 -12 -10 -18 -13 -22 -14 -21 -18 -23 -20 -23 -22 -21 -23 -20 -24 -19 -23 -19 -22 -18 -20 -16 -18 -16 -16 -14 -13 -10 -9 -9 -4 -9 -8 -11 -1 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3628777,0,133,0,0,4.13182,128,[-123 80 8 0 0 0 0 0 0 0 0 0 -2 -10 -4 -10 1 -12 -6 -14 -5 -12 -5 -18 -1 -13 -7 -15 -8 -19 -8 -14 -8 -16 -9 -14 -6 -12 -7 -10 -5 -15 -2 -10 -4 -16 1 -19 -4 -16 3 -20 -3 -24 -6 -24 -5 -24 -8 -26 -9 -27 -7 -24 0 0 -4 -23 -4 -16 0 -19 1 -15 7 -15 10 -12 8 -13 17 -13 17 -14 16 -14 14 -18 12 -22 13 -22 18 -29 15 -25 14 -24 11 -28 14 -26 10 -24 9 -21 9 -17 5 -17 7 -15 10 -10 11 -9 9 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3629024,0,145,0,0,4.1753,128,[-111 16 9 0 0 0 0 0 0 0 0 0 3 -14 -5 -14 -1 -10 -1 -13 4 -8 0 -12 2 -11 5 -9 6 -6 13 -8 11 -6 11 -9 12 -15 14 -5 10 -12 11 -10 12 -14 7 -13 7 -14 5 -13 8 -14 6 -13 13 -11 13 -7 19 -7 20 -3 0 0 25 -9 28 -10 29 -10 31 -10 32 -13 28 -14 26 -15 21 -15 20 -12 20 -10 14 -12 14 -8 18 -6 11 -3 14 0 18 4 18 9 22 7 24 11 21 10 25 16 28 3 25 9 27 7 28 8 26 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3629296,0,145,0,0,4.21592,128,[-111 16 9 0 0 0 0 0 0 0 0 0 -10 -5 -11 -6 -13 -2 -14 -5 -9 -5 -12 -5 -4 -10 -9 -11 -1 -9 -5 -16 -6 -14 -5 -16 -4 -16 -2 -17 -8 -15 -8 -10 -9 -16 -9 -13 -12 -10 -11 -12 -5 -12 -6 -15 -6 -18 -1 -18 -1 -20 4 -21 0 0 4 -26 6 -35 5 -34 3 -36 1 -36 1 -35 -1 -29 -2 -30 -1 -22 -5 -27 0 -19 1 -22 2 -18 3 -12 8 -13 14 -16 17 -14 16 -12 22 -13 23 -14 25 -17 26 -18 23 -20 21 -19 21 -23 19 -23 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3646113,0,133,0,0,4.25959,128,[-123 80 8 0 0 0 0 0 0 0 0 0 -3 -11 -3 -7 -9 -11 -5 -15 -6 -15 -8 -19 -6 -19 -3 -17 -9 -18 -7 -15 -5 -17 -7 -14 -6 -14 -3 -12 -5 -15 -1 -13 -1 -15 1 -18 2 -20 0 -18 3 -24 -4 -23 -1 -27 -5 -28 -6 -24 -6 -28 0 0 -3 -21 -2 -22 -2 -17 5 -12 6 -11 8 -8 10 -6 17 -10 22 -7 19 -9 26 -16 27 -17 21 -20 20 -25 24 -22 23 -25 15 -23 15 -20 17 -21 18 -21 11 -16 11 -18 17 -14 10 -4 3 -7 17 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3646369,0,145,0,0,4.30283,128,[-111 16 9 0 0 0 0 0 0 0 0 0 10 -15 2 -14 1 -8 4 -11 5 -12 6 -13 4 -10 5 -14 8 -8 13 -9 8 -9 12 -7 15 -7 11 -12 14 -16 11 -13 9 -16 9 -15 5 -16 13 -15 9 -13 12 -13 12 -10 13 -9 17 -13 23 -7 0 0 29 -6 35 -9 35 -12 33 -14 32 -20 27 -19 27 -18 25 -13 29 -12 19 -8 21 -15 19 -8 17 -10 17 1 16 -3 22 2 23 1 25 0 31 8 31 8 33 -1 33 2 41 4 32 8 31 7 36 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,B4:8C:9D:1B:16:3D,-81,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3646812,0,145,0,0,4.34327,128,[-111 16 9 0 0 0 0 0 0 0 0 0 -6 -7 -11 -10 -6 -11 -12 -11 -7 -9 -9 -14 -12 -13 -13 -14 -11 -15 -14 -16 -10 -14 -10 -13 -11 -9 -13 -11 -9 -12 -8 -12 -7 -15 -8 -14 -8 -17 -9 -20 -10 -23 -10 -24 -17 -25 -14 -22 -16 -27 -14 -23 0 0 -11 -21 -10 -18 -8 -19 -3 -15 1 -15 4 -14 8 -19 8 -18 9 -15 9 -22 11 -26 9 -29 10 -34 3 -30 8 -32 7 -34 5 -32 3 -30 7 -25 8 -26 7 -24 7 -20 2 -17 7 -9 5 -12 8 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,6203913,0,28,0,0,6.60459,128,[28 -64 1 0 0 0 0 0 0 0 0 0 24 -2 23 -2 25 -1 25 -2 25 -1 23 0 24 1 22 4 25 3 23 5 24 5 25 7 22 8 24 6 23 7 25 7 24 5 20 7 20 6 24 5 21 8 22 7 19 5 22 7 23 8 21 8 0 0 21 7 22 6 22 5 22 3 19 3 21 4 22 4 19 3 19 1 20 4 21 3 17 3 21 1 19 2 20 0 22 0 22 -2 20 -2 21 -1 21 -4 22 -2 20 -3 21 -3 23 -4 21 -3 22 -5 0 0 0 0 0 0 0 0 0 0 ]
