type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,40:91:51:FB:BC:00,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,555864,0,28,0,0,0.954988,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -32 10 -30 9 -34 10 -32 8 -32 7 -27 4 -29 5 -28 2 -29 5 -28 1 -29 2 -28 1 -28 1 -27 2 -25 2 -28 4 -23 3 -23 4 -21 2 -22 3 -22 3 -23 4 -21 3 -21 3 -22 3 -22 2 0 0 -21 5 -22 5 -20 7 -20 7 -18 5 -19 6 -20 7 -18 6 -19 8 -19 5 -19 6 -18 6 -18 8 -17 7 -18 9 -17 9 -18 9 -15 8 -16 8 -17 9 -17 8 -16 10 -16 8 -16 9 -16 8 -15 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,560176,0,157,0,0,0.986835,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 1 30 0 26 0 29 -1 28 -2 28 -2 24 -2 26 -4 23 -4 25 -6 25 -5 24 -5 24 -7 23 -4 22 -4 19 -3 24 -1 20 -1 21 -2 18 -2 19 -1 18 -1 19 -2 19 -1 19 -2 20 -1 18 0 0 0 18 1 20 2 17 3 18 1 16 2 18 2 17 2 17 4 16 2 18 3 18 3 16 4 16 3 14 6 16 6 15 7 17 5 15 5 16 5 15 5 15 7 15 5 15 5 15 5 14 6 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-66,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,659828,0,135,0,0,1.05877,128,[-121 112 8 0 0 0 0 0 0 0 0 0 -22 24 -20 19 -24 23 -22 21 -23 21 -20 16 -23 16 -22 16 -22 17 -25 16 -24 15 -23 15 -23 14 -21 15 -19 12 -22 17 -18 14 -18 15 -16 11 -18 14 -17 13 -17 14 -19 13 -18 14 -17 14 -17 13 0 0 -15 14 -16 17 -14 15 -15 17 -13 13 -13 15 -13 15 -13 14 -13 15 -15 15 -13 16 -13 15 -12 16 -11 14 -12 17 -10 16 -12 19 -10 14 -10 16 -11 16 -12 16 -10 17 -11 17 -10 16 -9 16 -8 16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-71,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,1177228,0,390,0,0,1.57604,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -21 -16 -19 -16 -22 -18 -20 -17 -19 -17 -17 -18 -16 -17 -15 -17 -16 -18 -16 -17 -15 -17 -14 -17 -13 -18 -13 -16 -14 -15 -15 -18 -13 -15 -15 -15 -12 -14 -15 -13 -13 -14 -13 -14 -13 -14 -12 -14 -12 -14 -12 -14 0 0 -14 -13 -14 -10 -15 -11 -14 -11 -12 -11 -14 -10 -14 -10 -14 -10 -15 -9 -15 -8 -15 -7 -15 -10 -14 -7 -14 -6 -16 -6 -16 -6 -16 -7 -14 -7 -15 -6 -15 -5 -16 -6 -15 -5 -16 -5 -14 -5 -15 -4 -14 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,1256450,0,390,0,0,1.65493,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 1 25 0 25 -2 25 -1 26 -2 23 -3 24 -3 23 -4 22 -4 22 -4 21 -4 22 -5 21 -5 21 -4 20 -4 19 -5 19 -5 20 -3 18 -5 18 -4 17 -4 18 -3 17 -3 17 -2 17 -2 17 -4 18 0 0 -3 17 -1 17 -2 17 0 15 -2 15 -1 16 -1 16 1 16 0 15 0 17 1 15 1 15 2 14 3 15 1 16 4 16 3 16 3 14 4 15 4 14 4 15 3 15 4 15 5 13 7 15 6 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-71,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,1310273,0,82,0,0,1.70868,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -23 -10 -19 -9 -23 -12 -20 -10 -22 -11 -18 -10 -19 -11 -18 -12 -18 -11 -17 -14 -17 -12 -17 -13 -16 -14 -17 -13 -14 -12 -18 -11 -15 -9 -16 -10 -14 -9 -15 -9 -15 -10 -15 -9 -15 -10 -14 -9 -14 -10 -14 -9 0 0 -14 -7 -15 -7 -14 -6 -16 -5 -14 -6 -15 -6 -14 -5 -15 -5 -15 -4 -15 -3 -15 -4 -14 -5 -14 -3 -14 -3 -16 -1 -14 -1 -17 -1 -15 -2 -15 -1 -16 -1 -15 -2 -16 -1 -16 -2 -15 -1 -17 -1 -15 1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,1673475,0,82,0,0,2.07192,384,[82 -96 4 0 0 0 0 0 0 0 0 0 19 -18 17 -17 20 -17 17 -14 19 -16 18 -13 19 -13 18 -12 18 -14 20 -11 20 -11 18 -9 19 -10 19 -9 16 -9 17 -11 15 -10 16 -10 15 -8 15 -10 15 -10 16 -11 16 -9 15 -9 15 -10 14 -10 0 0 14 -10 14 -11 11 -10 12 -12 12 -9 12 -11 11 -11 11 -11 11 -11 12 -14 10 -12 10 -12 9 -12 9 -11 10 -15 8 -13 10 -15 8 -14 8 -14 9 -14 10 -14 8 -15 9 -15 8 -15 9 -14 7 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2176932,0,82,0,0,2.57548,384,[82 -96 4 0 0 0 0 0 0 0 0 0 8 -26 8 -24 8 -24 9 -24 9 -23 9 -23 9 -21 10 -21 9 -20 11 -20 10 -19 11 -19 11 -18 12 -19 11 -18 9 -18 9 -18 9 -17 10 -15 8 -16 9 -16 9 -17 8 -16 10 -16 7 -15 9 -16 0 0 7 -17 7 -16 5 -16 5 -16 4 -17 6 -17 6 -17 5 -17 5 -18 3 -18 3 -17 2 -17 3 -17 2 -18 3 -17 3 -18 2 -18 2 -17 0 -18 2 -18 2 -17 3 -18 0 -19 1 -19 1 -17 0 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2281679,0,82,0,0,2.68013,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -27 6 -26 3 -27 3 -26 2 -25 2 -23 1 -25 0 -24 -2 -23 -1 -24 -2 -22 0 -23 -2 -22 -1 -21 -1 -20 -2 -21 -2 -19 -1 -20 0 -17 -1 -19 -3 -19 -1 -19 -1 -18 0 -18 0 -19 1 -19 0 0 0 -17 1 -18 2 -16 3 -16 3 -16 1 -16 2 -17 2 -16 3 -18 4 -16 5 -17 7 -16 5 -16 6 -16 6 -16 6 -16 6 -16 7 -15 8 -18 6 -16 6 -16 8 -16 8 -16 7 -15 8 -15 9 -16 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2496368,0,82,0,0,2.89482,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -17 -22 -16 -23 -16 -24 -14 -21 -16 -24 -10 -23 -11 -23 -11 -22 -10 -22 -10 -22 -9 -21 -8 -22 -9 -21 -7 -22 -8 -21 -9 -21 -7 -19 -8 -19 -6 -18 -8 -18 -7 -19 -8 -18 -7 -17 -6 -18 -8 -19 -8 -17 0 0 -8 -18 -10 -17 -9 -15 -11 -15 -8 -15 -9 -15 -9 -15 -10 -13 -10 -15 -10 -14 -11 -14 -11 -13 -10 -15 -12 -12 -12 -14 -12 -12 -13 -13 -13 -12 -12 -13 -13 -12 -13 -13 -14 -13 -13 -15 -14 -13 -14 -12 -13 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2550826,0,37,0,0,2.94946,128,[37 80 2 0 0 0 0 0 0 0 0 0 -24 -28 -22 -28 -22 -30 -22 -29 -19 -29 -14 -28 -14 -29 -12 -29 -14 -29 -13 -26 -15 -27 -15 -28 -13 -27 -15 -26 -11 -25 -13 -26 -13 -24 -11 -23 -10 -22 -11 -22 -9 -23 -11 -24 -10 -19 -12 -20 -13 -22 -12 -19 0 0 -13 -20 -14 -19 -14 -18 -14 -17 -13 -16 -13 -18 -14 -18 -12 -18 -14 -18 -14 -17 -17 -16 -14 -15 -18 -15 -16 -15 -17 -15 -17 -15 -19 -15 -17 -14 -16 -16 -16 -16 -17 -16 -18 -15 -18 -15 -19 -14 -19 -13 -18 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-67,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2555920,0,37,0,0,2.98965,128,[37 80 2 0 0 0 0 0 0 0 0 0 12 -30 13 -27 15 -30 13 -27 15 -28 14 -22 17 -24 17 -21 16 -23 17 -22 15 -22 15 -22 15 -20 15 -20 14 -18 15 -22 11 -19 13 -19 12 -17 12 -17 12 -18 11 -19 11 -17 11 -18 10 -19 10 -17 0 0 9 -17 8 -20 6 -19 6 -19 6 -18 7 -18 6 -17 6 -18 5 -19 6 -18 3 -19 4 -18 3 -19 4 -18 2 -20 1 -19 2 -21 2 -19 2 -20 1 -20 4 -20 1 -20 2 -20 1 -21 0 -20 0 -19 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-73,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,2562613,0,84,0,0,3.03176,384,[84 -64 4 0 0 0 0 0 0 0 0 0 -25 -13 -22 -14 -24 -16 -22 -14 -24 -16 -21 -15 -19 -16 -19 -16 -19 -15 -19 -18 -18 -16 -17 -15 -17 -16 -17 -17 -16 -15 -18 -16 -15 -12 -17 -13 -15 -13 -15 -12 -15 -14 -16 -14 -16 -14 -14 -11 -14 -13 -14 -11 0 0 -13 -10 -18 -10 -14 -9 -17 -7 -15 -8 -17 -7 -15 -9 -16 -8 -16 -6 -17 -8 -16 -6 -15 -7 -16 -7 -15 -4 -17 -5 -17 -4 -18 -3 -17 -4 -18 -3 -17 -4 -17 -3 -18 -3 -20 -4 -19 -3 -19 -4 -18 -3 0 0 0 0 0 0 0 0 0 0 ]
