type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,40:91:51:FB:BC:00,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1842799,0,28,0,0,2.24181,128,[28 -64 1 0 0 0 0 0 0 0 0 0 0 -27 4 -24 3 -28 3 -23 6 -26 5 -23 6 -23 8 -22 7 -22 8 -23 7 -22 7 -24 7 -23 6 -22 9 -19 8 -24 6 -21 8 -21 7 -19 7 -20 7 -18 6 -19 7 -21 5 -20 4 -21 4 -19 0 0 4 -18 5 -21 5 -18 2 -21 2 -18 4 -19 2 -19 5 -18 2 -18 4 -20 1 -20 1 -17 1 -19 1 -18 0 -21 1 -19 1 -22 0 -18 0 -19 1 -19 1 -19 0 -19 -1 -21 -2 -19 -2 -18 -2 -18 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1845703,0,157,0,0,2.27379,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 26 -6 24 -4 28 -4 27 -2 27 -2 23 0 26 0 23 2 26 -1 25 -1 26 0 24 -1 25 0 25 0 21 1 25 1 20 1 23 1 20 1 23 1 22 0 23 1 20 1 21 0 22 -1 21 1 0 0 21 -2 22 -1 22 -1 21 -5 19 -2 19 -3 21 -2 19 -1 21 -3 20 -3 20 -4 18 -4 20 -6 19 -4 21 -5 20 -3 21 -7 18 -5 19 -6 19 -6 20 -6 19 -6 19 -7 20 -8 18 -7 20 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,1925347,0,135,0,0,2.32405,128,[-121 112 8 0 0 0 0 0 0 0 0 0 21 -16 22 -13 23 -14 23 -12 24 -13 21 -10 23 -8 23 -6 23 -6 24 -7 23 -10 22 -10 23 -8 21 -9 22 -6 23 -8 21 -7 20 -7 18 -5 21 -5 21 -3 22 -4 19 -5 20 -8 20 -8 20 -6 0 0 21 -6 21 -7 20 -8 19 -9 18 -7 20 -6 19 -7 18 -5 20 -5 17 -7 18 -9 17 -10 17 -12 15 -9 19 -9 18 -10 18 -11 15 -12 18 -11 21 -10 19 -9 16 -12 17 -10 18 -13 13 -12 17 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2441450,0,390,0,0,2.84063,128,[-122 -31 23 0 0 0 0 0 0 0 0 0 -50 3 -51 -3 -68 -28 -78 -33 -65 -14 -54 -12 -60 -33 -48 -20 -58 -28 -72 -31 -83 -42 -74 -50 -74 -40 -68 -27 -67 -23 -90 -49 -63 -27 -69 -13 -66 -29 -62 -27 -65 -28 -73 -40 -59 -13 -88 -25 -87 -49 -78 -37 0 0 -85 -38 -97 -41 -86 -28 -92 -22 -80 -11 -78 -28 -83 -40 -67 -18 -87 -19 -71 -29 -77 -27 -71 -17 -86 -10 -67 -20 -78 -27 -77 -25 -89 -23 -67 -17 -78 -19 -70 -14 -77 -18 -77 -12 -74 -18 -77 -16 -61 -3 -66 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,2503739,0,390,0,0,2.90213,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -24 5 -23 5 -24 2 -23 5 -24 0 -21 1 -23 0 -22 2 -23 2 -22 -1 -23 -1 -21 -1 -22 1 -20 -1 -20 0 -21 -1 -19 0 -19 -1 -18 -1 -19 0 -19 0 -20 1 -18 -1 -18 0 -19 -1 -17 0 0 0 -16 1 -18 1 -16 1 -16 2 -16 2 -17 2 -16 2 -15 4 -16 2 -16 4 -16 4 -16 4 -15 5 -15 5 -16 5 -15 5 -17 6 -13 5 -16 6 -13 7 -14 6 -13 7 -15 7 -14 8 -12 8 -13 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-68,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2551474,0,82,0,0,2.94986,128,[82 -96 4 0 0 0 0 0 0 0 0 0 30 -5 27 -3 31 -4 29 -2 30 -1 25 1 27 1 26 4 27 2 27 4 26 2 27 3 25 3 26 2 23 4 27 2 23 1 24 1 21 3 22 2 23 3 22 1 21 3 21 1 22 0 22 1 0 0 21 0 22 -1 19 -2 21 -3 19 -2 21 -2 20 -1 19 -2 19 -4 20 -3 21 -4 18 -3 19 -5 18 -4 20 -6 17 -5 20 -7 17 -5 18 -6 18 -6 19 -5 19 -7 19 -6 17 -7 17 -7 17 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-74,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,2946213,0,82,0,0,3.34477,384,[82 -96 4 0 0 0 0 0 0 0 0 0 7 18 6 16 6 17 5 17 7 20 4 16 4 18 3 18 3 17 1 18 1 19 0 16 0 16 2 17 0 14 1 17 1 16 0 16 0 14 1 14 1 16 2 16 1 14 1 14 0 15 0 14 0 0 2 14 2 15 2 14 3 15 1 13 2 14 2 15 2 15 5 14 5 15 5 14 3 15 4 15 4 15 6 16 7 13 8 19 4 14 6 16 5 17 5 17 7 14 9 19 8 16 7 14 6 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-69,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,3207144,0,82,0,0,3.6056,128,[82 -96 4 0 0 0 0 0 0 0 0 0 17 15 13 16 16 15 14 16 15 15 11 14 11 16 9 18 11 16 9 17 11 17 9 17 10 18 11 16 8 16 13 16 10 14 12 15 10 13 8 14 8 17 8 15 9 16 10 14 10 15 9 15 0 0 10 13 13 14 12 12 14 13 10 11 12 13 12 14 10 14 13 11 12 12 12 12 12 12 13 11 12 12 14 12 14 10 17 11 12 9 14 10 14 10 14 11 15 10 14 12 15 10 14 9 13 9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-73,11,1,5,1,1,1,0,0,0,0,-96,0,6,1,3440325,0,82,0,0,3.83879,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -15 9 -14 8 -16 8 -16 7 -17 8 -15 6 -16 6 -16 6 -17 6 -17 3 -17 3 -17 3 -18 3 -17 2 -16 2 -17 3 -15 3 -15 4 -14 2 -15 3 -15 1 -17 3 -14 2 -15 3 -16 2 -15 2 0 0 -15 2 -17 4 -15 4 -16 5 -15 4 -15 3 -15 4 -15 5 -15 5 -16 6 -15 6 -13 5 -14 5 -13 6 -15 7 -14 7 -14 8 -13 7 -15 7 -14 6 -14 7 -13 8 -16 7 -14 9 -13 6 -13 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,3,1,1,1,0,0,0,0,-96,0,6,1,4212539,0,82,0,0,4.6109,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -15 19 -16 17 -17 16 -18 16 -20 14 -17 13 -17 13 -16 12 -19 13 -18 11 -17 13 -18 12 -19 13 -18 14 -18 11 -18 11 -17 12 -16 10 -17 10 -17 9 -18 10 -18 9 -14 9 -15 12 -15 11 -15 12 0 0 -14 11 -13 11 -13 12 -13 10 -12 11 -14 12 -14 12 -13 12 -12 13 -11 12 -10 13 -10 14 -10 15 -11 15 -10 14 -9 15 -9 14 -8 13 -8 15 -10 13 -10 16 -9 14 -7 15 -6 16 -7 14 -7 15 0 0 0 0 0 0 0 0 0 0 ]
