type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,AP,40:91:51:FB:BC:00,-73,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2474429,0,28,0,0,2.87507,128,[28 -64 1 0 0 0 0 0 0 0 0 0 -42 -33 -45 -26 -32 -50 -38 -64 -53 -56 -40 -48 -41 -67 -33 -40 -34 -51 -33 -71 -45 -82 -23 -92 -29 -82 -45 -64 -46 -57 -50 -94 -38 -67 -46 -47 -35 -62 -39 -62 -32 -56 -33 -88 -40 -50 -46 -85 -44 -96 -41 -95 0 0 -42 -91 -51 -102 -41 -94 -67 -73 -49 -65 -57 -87 -40 -78 -54 -66 -58 -84 -21 -85 -32 -79 -40 -55 -54 -65 -28 -73 -29 -76 -38 -77 -51 -84 -38 -65 -43 -65 -45 -56 -51 -59 -58 -58 -39 -48 -54 -59 -53 -47 -53 -48 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2483056,0,157,0,0,2.91609,128,[-99 -48 9 0 0 0 0 0 0 0 0 0 6 -30 7 -27 7 -30 8 -29 10 -29 10 -24 11 -26 11 -23 11 -26 10 -25 13 -26 11 -27 12 -25 13 -25 12 -21 14 -25 13 -21 13 -20 12 -18 12 -18 11 -17 11 -19 10 -17 12 -18 10 -20 10 -18 0 0 9 -18 9 -19 9 -18 7 -18 6 -16 7 -16 5 -16 5 -15 3 -17 4 -15 4 -17 2 -16 2 -17 2 -15 2 -17 1 -17 1 -17 0 -15 0 -15 -2 -14 -1 -16 -3 -16 -3 -17 -4 -17 -5 -16 -5 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-65,11,0,0,0,0,0,0,0,0,0,-96,0,6,1,2574093,0,135,0,0,2.97447,128,[-121 112 8 0 0 0 0 0 0 0 0 0 26 0 24 1 26 -1 26 0 26 2 22 4 23 4 21 4 24 4 21 4 22 6 24 4 23 6 24 6 21 6 23 6 20 7 19 5 18 5 17 6 17 5 19 5 16 4 16 5 18 5 16 5 0 0 17 3 17 4 17 2 16 1 13 1 15 1 14 0 13 0 15 -1 13 -1 14 -1 13 -2 14 -3 14 -2 13 -2 14 -3 14 -5 12 -4 11 -4 11 -6 11 -6 12 -7 12 -7 12 -7 11 -8 11 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,3090654,0,390,0,0,3.491,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -24 6 -22 5 -27 4 -23 3 -26 3 -22 2 -23 2 -23 2 -24 3 -24 -1 -24 -1 -24 -1 -24 -2 -22 -2 -21 -3 -23 -1 -22 -1 -19 -1 -20 -2 -20 -1 -19 -2 -18 0 -19 -1 -17 -1 -18 -2 -18 0 0 0 -16 2 -18 2 -15 3 -17 3 -13 2 -14 3 -14 4 -13 5 -14 5 -13 5 -12 6 -12 6 -12 5 -11 6 -12 8 -10 9 -11 9 -8 8 -10 10 -9 8 -10 10 -8 10 -9 11 -8 11 -8 10 -7 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,3150416,0,390,0,0,3.55035,384,[-122 -31 23 0 0 0 0 0 0 0 0 0 -15 -21 -14 -19 -15 -20 -14 -20 -14 -21 -9 -21 -10 -21 -8 -21 -9 -22 -8 -25 -9 -24 -7 -23 -8 -23 -7 -23 -8 -22 -7 -22 -6 -19 -7 -19 -2 -17 -4 -19 -3 -19 -5 -18 0 -20 -5 -19 -5 -18 -4 -18 0 0 -4 -16 -5 -17 -4 -14 -8 -13 -5 -13 -5 -14 -6 -15 -6 -13 -6 -12 -8 -13 -7 -12 -8 -11 -9 -10 -7 -12 -9 -10 -10 -8 -10 -10 -9 -9 -10 -9 -10 -9 -11 -9 -12 -8 -11 -9 -12 -6 -11 -7 -12 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,3210126,0,82,0,0,3.61013,384,[82 -96 4 0 0 0 0 0 0 0 0 0 9 21 8 22 8 21 5 24 6 24 3 23 2 22 1 23 1 22 2 22 3 22 4 22 1 22 2 21 0 20 0 21 -1 19 0 18 -1 18 -3 17 -1 18 0 18 0 16 0 16 1 17 2 17 0 0 1 15 1 16 2 16 2 15 1 12 1 14 1 15 2 11 2 11 4 13 6 12 5 10 5 12 6 11 6 12 8 10 7 11 8 9 6 9 8 8 8 10 8 8 9 9 10 8 10 6 9 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-74,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,3233731,0,82,0,0,3.63658,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -24 8 -24 6 -24 5 -25 4 -22 4 -24 4 -23 2 -23 4 -23 5 -22 2 -21 2 -24 3 -23 1 -23 -1 -23 0 -22 0 -19 0 -20 0 -19 -1 -19 2 -18 2 -20 2 -17 1 -18 0 -19 2 -18 2 0 0 -17 4 -16 2 -15 1 -15 3 -15 5 -13 5 -12 5 -11 4 -14 7 -12 5 -13 6 -12 7 -11 8 -10 9 -11 8 -11 10 -10 8 -8 8 -9 10 -7 10 -7 11 -8 11 -5 12 -6 12 -6 10 -6 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,3589501,0,82,0,0,3.98948,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -8 -23 -7 -23 -8 -24 -5 -25 -5 -24 -5 -23 -5 -24 -3 -23 -5 -23 -2 -23 -1 -24 -1 -22 -1 -23 0 -23 0 -21 1 -22 0 -22 1 -20 1 -21 0 -19 1 -19 0 -19 1 -17 -1 -18 1 -17 -1 -17 0 0 -1 -17 -2 -14 -2 -17 -2 -14 -2 -15 -3 -14 -3 -13 -3 -14 -5 -13 -6 -13 -5 -14 -6 -14 -6 -11 -6 -12 -6 -11 -8 -11 -7 -11 -8 -12 -9 -10 -8 -10 -9 -8 -10 -10 -10 -9 -10 -9 -11 -8 -11 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-72,11,1,4,1,1,1,0,0,0,0,-96,0,6,1,4091657,0,82,0,0,4.49171,384,[82 -96 4 0 0 0 0 0 0 0 0 0 -13 22 -15 20 -15 18 -16 18 -14 17 -16 18 -18 16 -18 13 -17 14 -18 15 -15 15 -17 15 -16 15 -17 15 -18 12 -18 13 -17 14 -15 12 -16 10 -15 11 -15 9 -15 10 -14 8 -13 10 -13 11 -13 10 0 0 -11 9 -11 10 -11 13 -10 10 -8 10 -8 9 -9 11 -8 10 -7 9 -7 9 -5 13 -5 13 -4 12 -3 12 -4 10 -4 10 -1 12 -3 12 -2 13 -2 12 -1 14 -1 14 -1 13 3 13 2 11 3 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,AP,40:91:51:FB:BC:00,-74,11,1,6,1,1,1,0,0,0,0,-96,0,6,1,4231748,0,82,0,0,4.63171,384,[82 -96 4 0 0 0 0 0 0 0 0 0 13 17 12 20 12 18 12 21 11 19 9 22 9 19 9 18 9 20 8 18 7 20 7 21 9 21 6 17 6 20 6 19 8 18 5 19 5 18 6 16 7 18 5 16 6 15 6 14 4 15 6 14 0 0 8 15 7 13 6 13 8 12 7 12 9 9 7 11 8 9 8 9 8 8 10 7 7 6 10 7 10 7 10 6 10 6 10 5 12 4 11 4 10 4 12 3 11 2 13 2 13 2 13 2 12 2 0 0 0 0 0 0 0 0 0 0 ]
